match_id,radiant_hero_1,radiant_hero_2,radiant_hero_3,radiant_hero_4,radiant_hero_5,dire_hero_1,dire_hero_2,dire_hero_3,dire_hero_4,dire_hero_5,radiant_win
7153536064,90,75,120,38,109,12,106,69,86,111,True
7153613581,21,84,126,26,5,106,38,31,109,86,False
7153621027,51,104,93,86,126,69,95,106,62,30,True
7153643741,120,86,69,6,114,10,101,126,84,5,True
7153663689,91,126,94,62,108,51,38,76,11,5,True
7153685478,17,73,54,104,5,11,3,72,137,98,False
7153701165,20,43,108,101,48,86,1,97,40,100,True
7153725066,108,126,90,8,5,75,69,73,40,17,False
7153725672,46,85,98,86,106,120,21,69,5,114,False
7153730887,62,94,87,45,126,101,63,88,106,104,False
7153737100,74,86,87,8,69,1,126,45,9,32,False
7153745634,58,38,48,52,102,56,32,84,111,13,True
7153776248,58,7,126,21,84,44,85,94,86,98,True
7153779231,84,56,93,58,88,86,69,73,45,5,False
7153780438,88,136,46,104,54,70,86,71,5,21,False
7153794515,63,45,105,111,71,40,112,114,31,14,False
7153802557,2,89,73,90,75,94,84,17,40,47,True
7153826187,82,74,4,86,85,104,87,126,9,73,False
7153837927,41,45,62,137,39,47,101,135,5,8,True
7153854623,120,90,94,45,108,8,21,69,105,111,False
7153872998,9,111,106,104,73,114,103,17,5,10,True
7153905915,2,70,73,105,75,54,5,120,90,40,True
7153923775,123,17,87,71,109,69,86,62,5,21,True
7153937088,14,35,104,86,21,88,77,84,120,94,False
7153943595,104,97,101,31,93,106,38,94,56,85,False
7153992520,35,21,69,62,85,2,137,56,64,59,False
7153999151,23,110,40,62,93,86,14,39,35,18,True
7154005161,93,101,104,64,39,111,49,9,120,73,True
7154010950,119,94,110,108,126,64,21,41,55,88,True
7154061388,84,92,48,97,56,55,32,5,40,73,False
7154067235,126,87,86,38,63,6,74,101,85,108,True
7154114133,5,104,110,32,11,85,126,114,71,128,True
7154128248,44,123,51,106,71,49,58,87,54,19,False
7154148836,51,109,19,90,108,65,69,58,105,54,False
7154169442,135,9,71,113,45,104,105,94,21,85,True
7154188000,100,128,64,95,135,93,120,39,53,104,False
7154192121,105,4,38,5,126,21,32,2,85,74,True
7154239913,71,36,89,40,105,13,5,101,16,32,True
7154254332,34,6,29,85,31,11,123,2,91,89,True
7154255467,94,75,106,87,100,49,45,96,101,44,True
7154256161,71,62,12,126,5,108,86,77,30,70,True
7154263084,114,123,11,69,3,100,87,1,2,40,False
7154265615,64,17,44,104,86,1,105,43,2,101,True
7154271916,35,51,45,7,67,97,86,4,32,58,False
7154280766,75,4,13,114,69,17,70,73,86,90,False
7154329289,5,70,98,87,21,119,12,62,94,126,True
7154334916,57,5,104,101,114,97,73,111,62,126,True
7154340871,48,5,47,57,101,53,70,86,31,104,True
7154416615,101,100,69,126,114,109,29,11,21,22,True
7154419341,13,38,58,4,45,62,93,5,76,99,True
7154420393,109,108,13,88,40,74,85,94,2,30,True
7154420843,102,128,4,71,5,111,96,121,54,85,False
7154436963,34,14,2,105,70,40,106,50,96,54,True
7154456026,81,34,5,9,38,39,109,29,45,51,True
7154479853,4,69,86,64,13,93,126,91,63,71,False
7154493197,8,22,36,86,29,26,41,106,5,65,True
7154585505,73,33,108,64,85,93,98,5,9,69,False
7154592887,72,61,64,40,105,21,48,100,106,39,True
7154602938,138,69,17,86,57,93,101,49,75,64,True
7154608005,93,11,101,40,108,106,105,4,86,97,True
7154622470,4,97,101,64,104,126,73,93,5,105,True
7154674267,62,44,126,136,107,46,94,37,40,56,True
7154734616,55,89,17,45,88,75,32,38,82,90,True
7154746190,138,11,84,49,32,86,63,91,136,17,True
7154751012,71,39,101,85,109,100,55,13,73,87,True
7154804144,4,43,26,40,108,46,70,84,101,5,False
7154808618,71,32,55,17,31,94,101,129,100,19,True
7154809418,106,73,100,29,5,87,59,38,101,46,False
7154864819,30,106,123,135,46,88,126,42,128,38,True
7154912193,75,73,38,9,114,21,46,108,86,85,True
7154912814,74,64,93,86,137,71,17,5,101,63,True
7154917500,64,86,70,19,14,87,106,51,53,46,False
7154984196,105,30,14,126,96,9,31,120,104,114,True
7155006490,74,86,64,135,48,9,114,71,101,39,False
7155013939,38,49,101,111,94,70,17,88,90,5,True
7155032381,101,10,30,8,49,105,126,109,5,129,True
7155071087,42,106,69,9,87,29,17,86,45,81,False
7155073100,81,64,104,101,126,120,97,45,14,58,True
7155077352,129,17,5,110,94,49,64,86,13,11,True
7155114068,14,34,110,5,6,49,13,64,86,21,False
7155122147,109,126,105,66,69,101,18,71,32,86,True
7155146490,87,106,86,69,95,9,101,49,138,38,True
7155147388,17,87,9,21,135,10,84,62,70,68,False
7155148701,73,5,71,114,111,32,40,105,21,69,False
7155168496,69,27,38,6,58,10,50,88,35,49,False
7155183182,9,88,120,48,97,87,90,17,108,8,False
7155318031,41,120,104,101,84,4,5,82,86,74,False
7155321861,21,29,54,135,86,64,88,63,7,87,False
7155344989,4,14,126,75,93,138,86,2,5,21,False
7155347393,106,6,51,29,104,49,87,48,9,7,False
7155347513,108,126,45,4,58,120,101,109,69,40,True
7155375337,9,41,28,106,31,43,5,8,4,86,False
7155375791,76,100,20,4,19,36,87,55,6,32,True
7155379487,9,114,108,5,23,104,21,31,56,8,True
7155389773,107,105,109,98,5,108,120,45,12,21,False
7155401415,14,46,106,84,85,9,31,18,104,17,False
7155403115,106,57,63,103,104,76,68,46,75,129,False
7155410783,5,32,40,104,74,71,11,101,85,49,True
7155431122,2,86,87,93,17,38,89,120,114,5,False
7155439092,126,5,105,63,73,17,31,9,76,96,True
7155453575,71,21,46,98,5,4,101,104,9,39,False
7155472265,69,114,10,106,84,17,104,86,5,109,True
7155472826,5,126,108,86,97,69,34,101,87,114,True
7155476857,14,39,35,20,9,45,32,72,136,126,True
7155498934,40,105,104,10,69,5,73,85,93,126,True
7155504483,22,48,51,100,112,74,9,44,126,31,True
7155511573,58,106,109,32,84,104,21,105,4,114,True
7155530000,87,13,94,62,97,65,49,58,5,89,False
7155539966,22,30,35,57,86,9,111,8,19,21,True
7155549187,53,44,9,119,86,19,88,38,114,32,False
7155550584,54,120,40,65,86,21,1,108,5,11,True
7155582173,52,5,40,19,22,21,86,136,95,16,False
7155589440,90,42,96,88,19,84,9,106,35,97,True
7155590747,78,126,58,37,109,31,59,38,105,136,True
7155625983,100,54,90,87,129,17,40,7,3,22,True
7155629221,94,44,108,17,90,51,46,9,105,69,False
7155636088,41,5,108,121,73,114,135,97,90,87,True
7155636296,75,9,120,18,104,88,46,43,71,1,False
7155642812,64,73,71,128,9,114,66,32,123,104,False
7155663675,120,90,97,94,86,87,65,98,101,46,True
7155706664,66,39,48,137,69,45,105,38,18,47,False
7155710253,94,100,4,123,73,120,113,87,97,86,True
7155719364,2,12,59,21,5,96,94,106,101,85,False
7155738741,5,17,129,90,73,39,105,69,4,86,False
7155789760,93,92,75,40,14,111,69,52,91,73,True
7155793301,8,40,123,73,39,56,69,138,85,101,False
7155807830,38,70,126,86,85,4,69,57,40,5,True
7155815480,45,65,38,4,101,85,106,63,105,69,False
7155855080,93,120,31,38,56,5,108,21,101,135,True
7155874993,56,32,86,94,101,12,123,85,76,73,False
7155907164,109,126,90,62,108,55,70,21,88,40,False
7155979327,93,126,62,40,58,38,32,73,90,5,False
7155980362,56,40,123,36,69,59,106,62,38,101,True
7156055428,62,109,69,9,106,29,75,120,10,90,True
7156058382,1,119,66,112,62,71,64,57,101,8,True
7156091230,5,109,97,86,104,58,42,76,69,128,False
7156136264,85,58,71,120,114,94,9,4,119,73,False
7156165506,128,109,108,101,126,105,69,19,110,10,False
7156168570,58,6,128,38,46,31,129,111,109,123,False
7156213542,74,92,71,5,4,107,46,9,64,126,False
7156239474,123,106,87,1,129,101,13,4,38,31,True
7156260357,75,18,38,105,120,98,86,43,85,6,True
7156265398,74,101,107,73,109,17,135,92,87,93,True
7156320855,86,114,13,64,97,101,35,96,87,41,True
7156345370,105,94,77,97,56,87,39,40,114,71,False
7156376059,5,39,114,108,109,85,120,55,101,11,False
7156384740,49,11,32,101,58,98,126,123,54,9,True
7156418334,105,41,120,97,128,3,19,55,21,71,True
7156434529,97,94,105,128,106,49,138,70,86,5,True
7156447166,75,21,38,9,73,45,17,105,89,137,False
7156465381,86,13,108,93,56,30,70,112,38,62,False
7156473920,62,98,40,70,30,5,86,106,73,97,True
7156475483,13,74,64,86,49,35,9,1,104,128,True
7156491887,109,104,120,90,85,58,114,105,65,38,False
7156502742,74,128,5,53,81,52,38,86,18,87,False
7156507204,107,98,58,114,92,5,86,120,70,69,True
7156548983,86,94,106,90,29,5,126,38,105,8,False
7156567868,109,106,38,68,9,126,90,75,98,73,True
7156569637,68,120,107,65,73,86,126,109,38,87,True
7156599001,70,21,69,86,5,93,19,38,105,31,False
7156604694,17,45,58,108,46,70,13,38,30,90,False
7156634191,73,106,120,119,75,54,49,69,86,31,False
7156669816,65,106,73,26,9,93,57,38,87,5,False
7156674835,31,49,109,69,123,10,39,96,86,85,False
7156680796,17,84,40,20,6,19,48,87,9,28,False
7156682065,14,138,2,100,5,18,31,106,28,101,False
7156706289,76,100,75,44,78,13,31,21,84,8,True
7156711352,114,31,28,120,9,69,42,104,17,5,True
7156713464,18,120,69,5,90,97,17,73,58,26,False
7156717422,13,81,58,87,2,18,39,101,69,75,False
7156720469,97,93,106,90,5,54,40,32,88,21,False
7156735299,46,4,21,86,84,114,75,22,128,62,True
7156735410,49,101,136,95,108,76,102,9,16,4,True
7156742342,6,105,85,69,39,65,94,51,45,93,False
7156754081,94,114,97,107,90,69,43,73,88,111,False
7156755452,73,120,75,69,105,4,11,96,101,87,True
7156762449,38,94,126,110,31,21,2,58,5,12,True
7156768147,74,86,36,93,40,4,90,5,69,11,True
7156768533,126,136,108,40,56,52,31,45,94,97,True
7156770586,1,5,114,128,93,52,89,69,101,84,False
7156791017,54,120,69,86,58,106,111,14,9,73,True
7156794076,45,64,48,128,137,19,32,87,104,1,False
7156805656,89,39,97,119,5,109,65,86,102,69,True
7156807155,128,69,109,98,5,84,58,106,9,89,True
7156811401,109,38,21,9,75,106,5,108,41,105,True
7156816911,45,56,14,119,93,68,70,101,71,74,True
7156827792,9,90,6,84,51,13,5,135,75,22,False
7156840702,84,26,120,70,100,97,18,21,106,5,True
7156841450,70,97,79,111,69,109,19,38,90,58,False
7156859580,21,71,66,63,73,120,98,91,90,93,False
7156865298,21,112,89,62,110,69,94,73,121,31,True
7156865726,39,94,135,42,123,76,21,4,86,111,True
7156868010,41,106,97,102,90,94,120,137,101,3,False
7156875963,63,94,45,80,5,14,40,38,106,10,False
7156909620,89,110,36,71,56,43,73,126,62,5,True
7156909915,90,126,57,66,93,73,87,71,101,39,True
7156910381,75,114,31,91,57,76,72,40,64,109,True
7156917240,88,2,14,21,65,75,18,120,101,104,False
7156948056,71,86,85,129,56,106,41,136,5,91,False
7156954057,129,12,64,63,120,45,90,87,71,4,False
7156961544,85,138,106,71,101,90,65,126,88,114,False
7156998596,109,106,31,101,38,114,5,73,105,98,False
7157003969,119,5,114,97,126,38,40,106,90,109,True
7157004809,85,38,109,19,105,5,4,97,17,58,False
7157011566,114,32,104,126,5,84,86,69,106,42,True
7157027757,73,61,69,105,86,108,17,82,128,92,True
7157076239,109,137,111,86,38,126,58,108,45,12,True
7157093690,65,109,97,66,62,73,96,101,93,47,False
7157095254,84,39,48,62,92,71,106,105,89,5,True
7157111741,21,114,135,5,32,104,31,39,101,93,False
7157157985,71,39,86,89,64,58,21,62,95,92,False
7157171638,73,94,55,17,51,43,4,3,105,97,True
7157175915,94,13,5,9,73,65,87,69,75,11,True
7157208193,5,89,2,110,74,70,85,126,90,98,False
7157276869,2,105,77,62,92,39,135,87,71,63,False
7157292020,87,62,55,8,47,89,61,90,21,138,True
7157306755,20,109,120,56,69,111,107,38,105,73,True
7157364578,135,62,106,90,93,9,40,41,38,11,False
7157375901,17,92,62,111,73,84,105,109,58,5,False
7157390910,58,73,108,123,17,30,86,60,47,114,True
7157405163,58,39,101,55,73,75,109,120,119,38,True
7157443954,40,97,62,5,77,105,135,39,8,87,True
7157458246,81,38,11,101,64,5,32,85,69,126,False
7157468277,5,119,106,109,129,123,39,6,69,128,True
7157480208,58,8,38,90,106,56,105,108,36,18,False
7157485510,138,111,73,123,32,61,91,99,105,104,False
7157486919,20,12,137,56,38,85,120,69,90,89,False
7157535586,111,109,69,106,105,38,11,90,5,70,False
7157544672,128,22,42,123,104,86,87,107,1,129,False
7157545661,38,101,45,98,94,32,40,86,21,69,True
7157548207,96,40,93,105,97,106,101,2,5,63,True
7157613720,94,104,47,87,62,12,73,56,38,135,True
7157643702,21,138,9,87,73,105,64,104,39,59,False
7157646707,51,38,128,75,109,5,73,81,101,89,True
7157663469,28,120,14,31,4,21,126,5,86,70,False
7157693546,12,56,61,111,69,87,65,38,135,94,False
7157697794,39,85,84,56,73,8,66,104,126,105,False
7157718709,59,109,87,105,108,34,58,120,88,94,True
7157747311,100,62,45,123,94,59,104,64,101,126,True
7157761427,97,69,13,86,87,4,106,38,45,40,False
7157781736,87,61,71,121,94,74,119,135,89,55,False
7157818450,4,88,104,105,40,17,69,81,9,5,False
7157819870,136,26,23,49,123,114,101,87,108,34,False
7157825836,106,113,101,88,105,56,2,97,135,11,True
7157873842,45,109,86,29,85,73,34,69,105,31,False
7157919815,5,105,120,109,97,75,38,106,8,101,False
7157954533,83,101,126,138,97,45,98,73,81,51,False
7157977133,109,126,101,104,111,69,41,17,45,5,False
7158004436,21,18,45,120,111,4,97,96,105,91,True
7158041894,23,94,58,120,45,97,17,41,75,88,False
7158055236,18,5,104,69,126,62,21,98,19,4,False
7158058230,21,120,129,31,95,19,135,48,91,136,False
7158079141,5,106,2,90,109,50,73,120,121,126,True
7158081101,110,9,104,7,4,11,75,26,120,81,True
7158087355,100,104,54,87,45,106,9,64,135,6,True
7158087461,73,39,111,2,101,54,13,69,86,31,True
7158094348,38,102,126,101,93,69,5,114,40,11,False
7158112056,74,94,38,105,5,73,104,64,9,21,False
7158112258,106,111,93,129,9,126,5,21,22,108,False
7158112797,93,5,54,86,2,23,31,105,104,8,False
7158125433,113,74,69,21,51,40,106,135,114,101,True
7158127402,89,106,69,86,31,73,39,38,87,85,False
7158133340,2,5,100,87,114,32,123,104,110,74,True
7158139858,9,19,87,108,46,49,100,88,45,95,False
7158150400,106,103,104,107,52,17,29,49,109,72,False
7158154315,94,105,104,87,39,126,101,65,62,59,True
7158172672,52,69,44,85,9,39,31,57,121,109,True
7158187424,41,1,69,100,5,20,38,40,94,126,True
7158187844,38,74,86,29,18,104,17,5,73,54,False
7158190956,2,17,105,21,91,109,107,96,90,5,False
7158205787,94,100,45,4,135,73,21,84,105,91,False
7158207759,65,34,91,5,4,120,101,109,69,40,False
7158211051,9,86,108,114,57,129,120,90,75,46,False
7158224666,40,94,71,86,19,88,109,97,101,77,True
7158226398,86,40,88,13,10,84,5,21,126,101,True
7158237121,138,120,69,26,37,108,137,86,109,5,True
7158246847,57,111,13,101,32,69,54,56,7,40,True
7158253121,9,110,38,10,126,81,2,100,128,5,True
7158257650,74,137,73,86,91,109,123,69,112,75,True
7158265750,87,106,109,85,38,86,96,101,74,114,True
7158283978,20,49,70,86,97,109,108,39,27,40,True
7158284350,4,90,73,97,5,38,120,105,75,109,False
7158289204,45,31,4,96,86,18,40,84,88,14,False
7158301437,114,5,8,21,17,100,40,28,52,59,True
7158316607,12,38,5,110,23,104,40,74,101,41,False
7158329959,40,77,71,128,120,52,21,105,86,108,False
7158334892,94,100,45,73,32,44,104,9,64,126,True
7158335736,8,47,120,64,86,76,48,103,75,20,False
7158345686,45,104,106,46,5,71,86,1,62,120,False
7158350435,108,126,58,75,73,106,105,94,98,56,True
7158377573,38,9,119,8,126,100,40,109,101,99,False
7158379777,97,4,31,62,71,14,105,36,5,69,False
7158389579,76,18,44,100,129,46,21,35,104,62,False
7158393347,135,62,86,71,17,49,18,45,21,5,False
7158406877,4,92,31,61,135,56,87,49,97,93,True
7158438081,97,52,84,5,18,46,62,38,86,100,True
7158440906,75,48,34,105,38,43,4,97,5,86,False
7158445247,120,90,98,44,40,38,106,87,73,105,False
7158456658,65,40,21,26,89,54,98,73,105,94,True
7158488324,121,87,71,36,8,45,109,31,38,56,False
7158520365,31,97,80,56,32,112,38,109,101,106,True
7158529974,47,4,69,111,58,85,46,21,86,97,False
7158534000,5,56,112,89,126,93,38,11,90,87,True
7158560677,106,90,20,109,78,108,17,45,41,62,False
7158599302,93,126,111,92,62,32,71,105,40,21,True
7158607137,30,21,70,86,69,75,109,97,62,17,False
7158620531,45,29,54,105,120,111,4,126,90,94,False
7158677314,62,138,126,85,110,5,56,70,65,2,False
7158684253,71,86,40,93,97,106,10,51,62,92,False
7158768705,55,70,9,56,5,109,40,69,71,105,True
7158813626,105,4,98,92,71,109,21,51,38,112,True
7158816958,111,104,73,105,106,57,101,71,63,87,True
7158849156,73,5,106,86,104,54,2,49,30,101,True
7158878018,41,38,57,56,40,5,126,112,62,93,False
7158896088,97,21,45,65,14,30,41,39,92,71,False
7158904360,21,71,63,123,75,73,129,62,111,86,False
7158933138,48,106,137,9,79,94,58,126,123,104,True
7159002439,126,111,55,114,101,46,108,62,105,109,True
7159018850,79,84,121,62,97,32,87,105,71,4,True
7159022538,138,31,62,4,108,21,104,46,110,9,True
7159062184,103,89,74,107,40,105,129,57,79,10,True
7159069489,74,119,101,129,88,111,71,38,73,8,False
7159079039,73,71,97,5,105,85,42,94,84,92,False
7159119437,10,58,62,78,70,17,86,109,104,9,False
7159142573,37,84,82,90,97,34,62,4,45,105,False
7159158919,128,10,40,105,21,15,71,126,110,97,False
7159165025,49,86,97,70,58,33,126,79,27,89,True
7159179221,126,87,71,73,45,86,69,106,111,93,True
7159218837,14,51,87,13,114,49,86,11,70,5,True
7159228717,87,126,97,73,101,129,105,120,46,75,False
7159230776,86,39,94,108,71,85,70,69,101,17,True
7159252324,9,106,6,49,123,26,19,129,87,1,True
7159270327,45,4,62,17,69,58,106,80,105,73,False
7159270592,109,23,51,7,69,90,13,81,38,101,True
7159274895,22,80,64,129,95,119,11,46,104,87,False
7159306842,9,106,135,86,73,5,109,105,120,38,False
7159309051,5,109,13,62,30,86,21,108,12,31,True
7159338008,58,109,9,65,69,111,120,85,90,12,False
7159355589,56,73,69,126,87,70,11,5,62,108,True
7159359662,69,106,90,109,87,70,17,96,85,105,True
7159398957,94,17,69,87,45,108,39,114,138,5,True
7159406931,9,94,69,17,75,93,13,101,38,58,True
7159423697,113,126,38,63,31,89,17,97,87,105,False
7159424404,69,106,101,53,9,96,81,11,85,105,False
7159434683,105,2,46,19,12,97,128,88,5,106,True
7159435050,22,45,101,108,56,106,48,129,9,100,True
7159455692,52,65,95,19,50,106,9,128,108,12,False
7159462746,113,126,104,5,14,18,39,65,105,7,False
7159465390,21,96,5,86,39,9,70,69,19,50,True
7159465402,89,39,69,86,87,73,57,97,90,75,True
7159485307,126,87,75,135,70,49,8,136,129,110,False
7159493090,94,69,62,121,21,108,5,126,56,114,True
7159495002,21,69,62,119,4,106,5,96,97,101,True
7159507140,106,105,98,90,12,41,73,104,86,45,True
7159513267,21,129,94,57,45,88,68,26,135,1,True
7159522904,15,121,114,84,62,106,90,104,110,11,False
7159528123,73,106,87,56,112,104,62,137,90,109,False
7159546200,9,20,40,86,48,45,35,98,19,51,True
7159546961,12,106,108,90,5,109,105,69,21,75,True
7159556215,104,5,98,45,59,84,114,1,106,87,True
7159556572,93,114,96,86,85,90,69,126,105,94,False
7159570380,96,94,85,84,45,104,62,57,101,6,False
7159585424,43,95,31,97,7,39,123,8,51,47,False
7159588243,41,106,108,62,75,21,80,71,86,105,False
7159591507,108,85,17,45,35,94,97,58,90,120,True
7159595761,38,19,135,106,9,104,5,52,21,41,True
7159611994,112,40,38,71,93,6,120,62,114,47,False
7159614410,21,32,84,75,57,19,44,72,16,135,True
7159635189,119,56,97,96,46,114,129,135,105,17,True
7159639126,38,1,106,75,45,105,120,5,17,109,True
7159648352,114,22,97,100,105,123,31,36,121,54,True
7159669113,69,106,64,90,1,94,126,38,5,101,False
7159672284,114,40,57,98,87,93,62,106,104,58,True
7159676119,7,38,100,135,98,119,32,97,76,48,True
7159688406,11,86,129,64,126,95,97,22,136,105,True
7159703751,17,73,45,86,93,97,13,1,121,105,False
7159715271,94,14,112,59,106,1,38,19,100,52,True
7159716062,104,39,5,105,10,126,38,101,85,94,False
7159724625,55,40,57,101,41,94,85,108,79,76,True
7159745537,10,19,73,5,100,93,79,98,32,21,False
7159745896,105,10,65,86,69,106,109,40,101,71,True
7159782438,10,129,21,105,85,87,8,108,71,47,False
7159786487,38,70,39,101,40,21,4,5,69,17,True
7159805023,106,65,94,86,62,75,8,39,105,71,False
7159847963,93,55,21,62,40,45,10,38,110,126,True
7159922075,97,104,126,101,71,40,46,108,47,105,False
7159925329,136,114,85,47,74,12,38,39,90,40,True
7159994425,74,9,94,86,69,4,46,2,58,31,False
7160043066,93,92,87,126,62,71,21,89,105,5,False
7160050145,136,114,40,69,126,138,38,21,101,5,False
7160110072,94,126,29,58,85,21,5,98,105,73,True
7160131657,63,39,108,56,92,106,97,31,38,62,True
7160137065,21,97,85,126,57,95,38,106,101,5,True
7160206699,114,17,62,31,108,70,104,58,39,128,False
7160230971,105,62,102,16,20,61,40,97,56,71,True
7160280249,18,106,49,105,5,89,126,58,84,135,False
7160281993,114,106,57,105,111,9,62,65,10,135,False
7160310805,71,104,101,62,97,39,105,56,77,31,False
7160361755,126,87,56,104,94,9,4,86,69,5,True
7160371672,9,5,126,18,98,73,106,135,86,75,True
7160443913,34,110,111,108,109,98,62,94,58,87,False
7160498767,66,51,129,38,4,45,82,120,101,46,True
7160512886,7,94,6,101,84,104,126,75,95,9,False
7160554121,104,126,50,89,123,49,70,57,64,86,True
7160565594,85,11,55,105,69,110,38,120,101,109,True
7160601541,22,98,87,114,71,86,67,80,108,5,True
7160616189,83,114,38,105,11,66,128,129,86,89,False
7160635005,123,126,4,31,49,22,11,87,42,71,False
7160655814,110,120,9,38,8,95,126,108,86,5,True
7160689716,109,120,108,90,75,87,8,55,106,101,False
7160809499,46,39,104,119,5,21,31,8,77,7,False
7160812693,21,9,108,31,109,45,70,129,100,119,True
7160839914,98,56,94,69,111,105,12,11,97,3,False
7160842792,22,54,21,31,19,17,9,51,108,63,False
7160844724,14,110,103,104,52,138,98,2,45,85,True
7160848040,6,129,57,86,85,108,70,126,111,90,True
7160874272,9,45,48,65,103,39,111,88,40,20,False
7160876906,126,88,109,69,5,114,86,120,71,8,False
7160877718,129,5,57,75,109,138,85,97,56,38,True
7160885280,84,71,31,70,101,74,73,5,56,97,False
