match_id,start_time,leaguename
7157011566,1684235289,Destiny league
7157027757,1684236149,Ultras Dota Pro League  2023
7157076239,1684238884,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7157093690,1684239299,European Pro League  2022-2023 Season
7157095254,1684239363,Ultras Dota Pro League  2023
7157111741,1684240078,ESportsBattle | DOTA2 SC7
7157157985,1684242008,Ultras Dota Pro League  2023
7157171638,1684242869,European Pro League  2022-2023 Season
7157175915,1684242946,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7157208193,1684243875,ESportsBattle | DOTA2 SC7
7157276869,1684246338,Ultras Dota Pro League  2023
7157292020,1684247247,European Pro League  2022-2023 Season
7157306755,1684247764,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7157364578,1684249459,ESportsBattle | DOTA2 SC7
7157375901,1684249869,Ultras Dota Pro League  2023
7157390910,1684250425,European Pro League  2022-2023 Season
7157405163,1684251320,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7157443954,1684252558,Ultras Dota Pro League  2023
7157458246,1684253034,ESportsBattle | DOTA2 SC7
7157468277,1684253481,Dota 2 Space League
7157480208,1684254313,European Pro League  2022-2023 Season
7157485510,1684254200,Ultras Dota Pro League  2023
7157486919,1684254507,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7157535586,1684256553,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7157544672,1684257019,Dota 2 Space League
7157545661,1684256665,Ultras Dota Pro League  2023
7157548207,1684256829,Ultras Dota Pro League  2023
7157613720,1684259715,Ultras Dota Pro League  2023
7157643702,1684261175,Ultras Dota Pro League  2023
7157646707,1684261251,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7157663469,1684262287,Dota 2 Space League
7157693546,1684263725,Ultras Dota Pro League  2023
7157697794,1684263908,Ultras Dota Pro League  2023
7157718709,1684266154,Dota 2 Space League
7157747311,1684266511,Ultras Dota Pro League  2023
7157761427,1684267416,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7157781736,1684268607,Ultras Dota Pro League  2023
7157818450,1684271009,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7157819870,1684271257,Dota 2 Space League
7157825836,1684271549,Ultras Dota Pro League  2023
7157873842,1684276762,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7157919815,1684281866,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7157954533,1684286162,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7157977133,1684289071,DPC 2023 CN Summer Tour Closed Qualifiers - presented by Perfect World Esports
7158004436,1684291461,DPC 2023 CN Summer Tour Closed Qualifiers - presented by Perfect World Esports
7158041894,1684295323,DPC 2023 CN Summer Tour Closed Qualifiers - presented by Perfect World Esports
7158055236,1684296452,Destiny league
7158058230,1684296689,Ancients League
7158079141,1684299610,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7158081101,1684298791,Destiny league
7158087355,1684299343,Ancients League
7158087461,1684299450,DPC 2023 CN Summer Tour Closed Qualifiers - presented by Perfect World Esports
7158094348,1684299971,ESportsBattle | DOTA2 SC7
7158112056,1684301620,Ultras Dota Pro League  2023
7158112258,1684301579,Ancients League
7158112797,1684301668,Destiny league
7158125433,1684303320,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7158127402,1684302931,DPC 2023 CN Summer Tour Closed Qualifiers - presented by Perfect World Esports
7158133340,1684303451,ESportsBattle | DOTA2 SC7
7158139858,1684303997,Ancients League
7158150400,1684305042,Destiny league
7158154315,1684305199,Ultras Dota Pro League  2023
7158172672,1684306692,Ancients League
7158187424,1684307826,ESportsBattle | DOTA2 SC7
7158187844,1684308009,Destiny league
7158190956,1684308351,DPC 2023 CN Summer Tour Closed Qualifiers - presented by Perfect World Esports
7158205787,1684309218,Ultras Dota Pro League  2023
7158207759,1684310433,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7158211051,1684309582,Ancients League
7158224666,1684311040,European Pro League  2022-2023 Season
7158226398,1684310806,Destiny league
7158237121,1684311442,DPC 2023 CN Summer Tour Closed Qualifiers - presented by Perfect World Esports
7158246847,1684312118,Ancients League
7158253121,1684312546,ESportsBattle | DOTA2 SC7
7158257650,1684312853,Ultras Dota Pro League  2023
7158265750,1684313524,Destiny league
7158283978,1684314641,European Pro League  2022-2023 Season
7158284350,1684315058,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7158289204,1684314979,Ancients League
7158301437,1684315837,Destiny league
7158316607,1684316785,ESportsBattle | DOTA2 SC7
7158329959,1684317816,European Pro League  2022-2023 Season
7158334892,1684317978,Ultras Dota Pro League  2023
7158335736,1684318014,Ancients League
7158345686,1684318660,Destiny league
7158350435,1684319422,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7158377573,1684320524,ESportsBattle | DOTA2 SC7
7158379777,1684320647,Ultras Dota Pro League  2023
7158389579,1684321189,Ancients League
7158393347,1684321532,Destiny league
7158406877,1684322198,Ultras Dota Pro League  2023
7158438081,1684323756,Destiny league
7158440906,1684324053,European Pro League  2022-2023 Season
7158445247,1684324876,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7158456658,1684324603,ESportsBattle | DOTA2 SC7
7158488324,1684326011,Ultras Dota Pro League  2023
7158520365,1684328029,DPC 2023 WEU Summer Tour Division I – presented by PGL
7158529974,1684327743,European Pro League  2022-2023 Season
7158534000,1684327905,ESportsBattle | DOTA2 SC7
7158560677,1684329038,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7158599302,1684330419,Ultras Dota Pro League  2023
7158607137,1684331236,European Pro League  2022-2023 Season
7158620531,1684331613,DPC 2023 WEU Summer Tour Division I – presented by PGL
7158677314,1684333189,ESportsBattle | DOTA2 SC7
7158684253,1684333432,Ultras Dota Pro League  2023
7158768705,1684336494,ESportsBattle | DOTA2 SC7
7158813626,1684338881,DPC 2023 WEU Summer Tour Division I – presented by PGL
7158816958,1684338407,Ultras Dota Pro League  2023
7158849156,1684339713,Dota 2 Space League
7158878018,1684340800,ESportsBattle | DOTA2 SC7
7158896088,1684342097,DPC 2023 WEU Summer Tour Division I – presented by PGL
7158904360,1684341912,Ultras Dota Pro League  2023
7158933138,1684343451,Dota 2 Space League
7159002439,1684346688,Ultras Dota Pro League  2023
